185, 129,  2,  0
132,  99,  1,  0
158, 103,  0,  0
174,  85,  3,  0
186, 129,  2,  0
130,  99,  1,  0
158, 104,  0,  0
174,  86,  3,  0
186, 129,  2,  0
132,  99,  1,  0
173,  85,  3,  0
158, 104,  0,  0
185, 129,  2,  0
173,  86,  3,  0
130,  98,  1,  0
158, 103,  0,  0
186, 129,  2,  0
158, 104,  0,  0
173,  85,  3,  0
131,  99,  1,  0
184, 129,  2,  0
132,  99,  1,  0
158, 104,  0,  0
173,  85,  3,  0
185, 129,  2,  0
173,  86,  3,  0
131,  99,  1,  0
159, 104,  0,  0
187, 129,  2,  0
173,  85,  3,  0
158, 104,  0,  0
131,  99,  1,  0
186, 129,  2,  0
173,  86,  3,  0
130,  99,  1,  0
158, 104,  0,  0
185, 129,  2,  0
131,  99,  1,  0
173,  86,  3,  0
158, 104,  0,  0
185, 129,  2,  0
157, 104,  0,  0
173,  85,  3,  0
132,  98,  1,  0
185, 129,  2,  0
132,  98,  1,  0
158, 104,  0,  0
173,  86,  3,  0
186, 129,  2,  0
132,  99,  1,  0
158, 104,  0,  0
172,  85,  3,  0
186, 129,  2,  0
132,  99,  1,  0
158, 104,  0,  0
173,  85,  3,  0
186, 129,  2,  0
173,  86,  3,  0
158, 104,  0,  0
131,  98,  1,  0
185, 129,  2,  0
173,  86,  3,  0
158, 104,  0,  0
131,  99,  1,  0
185, 129,  2,  0
158, 104,  0,  0
130,  99,  1,  0
173,  85,  3,  0
185, 129,  2,  0
131,  98,  1,  0
173,  85,  3,  0
158, 103,  0,  0
185, 129,  2,  0
173,  86,  3,  0
130,  99,  1,  0
158, 104,  0,  0
185, 129,  2,  0
158, 104,  0,  0
173,  85,  3,  0
131,  98,  1,  0
185, 129,  2,  0
173,  86,  3,  0
130,  99,  1,  0
158, 104,  0,  0
185, 129,  2,  0
132,  99,  1,  0
173,  85,  3,  0
158, 104,  0,  0
185, 129,  2,  0
157, 104,  0,  0
132,  99,  1,  0
173,  86,  3,  0
185, 129,  2,  0
173,  85,  3,  0
158, 103,  0,  0
131,  99,  1,  0
185, 129,  2,  0
158, 104,  0,  0
132,  98,  1,  0
173,  85,  3,  0
186, 129,  2,  0
129,  99,  1,  0
157, 104,  0,  0
172,  85,  3,  0
185, 129,  2,  0
158, 104,  0,  0
173,  85,  3,  0
130,  98,  1,  0
186, 129,  2,  0
173,  85,  3,  0
158, 103,  0,  0
131,  99,  1,  0
185, 129,  2,  0
158, 104,  0,  0
173,  85,  3,  0
131,  99,  1,  0
186, 129,  2,  0
158, 104,  0,  0
173,  85,  3,  0
131,  98,  1,  0
185, 129,  2,  0
173,  85,  3,  0
158, 104,  0,  0
131,  99,  1,  0
185, 129,  2,  0
130,  99,  1,  0
158, 103,  0,  0
174,  86,  3,  0
157, 104,  0,  0
186, 129,  2,  0
173,  86,  3,  0
132,  99,  1,  0
185, 129,  2,  0
173,  85,  3,  0
158, 103,  0,  0
132,  99,  1,  0
186, 129,  2,  0
131,  99,  1,  0
173,  86,  3,  0
159, 104,  0,  0
185, 129,  2,  0
159, 103,  0,  0
173,  86,  3,  0
132,  99,  1,  0
186, 129,  2,  0
131,  99,  1,  0
158, 104,  0,  0
173,  85,  3,  0
186, 129,  2,  0
130,  99,  1,  0
173,  86,  3,  0
158, 104,  0,  0
186, 129,  2,  0
158, 104,  0,  0
173,  85,  3,  0
130,  99,  1,  0
185, 129,  2,  0
131,  99,  1,  0
157, 103,  0,  0
173,  85,  3,  0
186, 129,  2,  0
132,  99,  1,  0
158, 104,  0,  0
172,  85,  3,  0
185, 129,  2,  0
131,  99,  1,  0
158, 104,  0,  0
173,  85,  3,  0
185, 129,  2,  0
157, 104,  0,  0
173,  85,  3,  0
131,  98,  1,  0
185, 130,  2,  0
173,  86,  3,  0
157, 104,  0,  0
131,  99,  1,  0
186, 129,  2,  0
130,  99,  1,  0
158, 104,  0,  0
173,  84,  3,  0
185, 129,  2,  0
131,  99,  1,  0
158, 104,  0,  0
173,  85,  3,  0
185, 129,  2,  0
157, 104,  0,  0
173,  85,  3,  0
131,  99,  1,  0
185, 129,  2,  0
131,  99,  1,  0
158, 103,  0,  0
172,  85,  3,  0
190, 129,  2,  0
130,  99,  1,  0
158, 104,  0,  0
173,  85,  3,  0
185, 129,  2,  0
132,  99,  1,  0
173,  85,  3,  0
159, 104,  0,  0
186, 129,  2,  0
157, 104,  0,  0
132,  99,  1,  0
173,  85,  3,  0
186, 129,  2,  0
173,  86,  3,  0
158, 104,  0,  0
131,  99,  1,  0
186, 129,  2,  0
157, 104,  0,  0
173,  86,  3,  0
131,  99,  1,  0
185, 129,  2,  0
131,  99,  1,  0
173,  86,  3,  0
158, 103,  0,  0
158, 104,  0,  0
185, 129,  2,  0
173,  85,  3,  0
131,  98,  1,  0
186, 129,  2,  0
130,  99,  1,  0
158, 104,  0,  0
173,  85,  3,  0
185, 129,  2,  0
159, 104,  0,  0
173,  85,  3,  0
132,  98,  1,  0
186, 129,  2,  0
173,  86,  3,  0
158, 104,  0,  0
131,  99,  1,  0
158, 104,  0,  0
185, 129,  2,  0
131,  99,  1,  0
174,  85,  3,  0
186, 129,  2,  0
128,  99,  1,  0
157, 103,  0,  0
174,  85,  3,  0
186, 129,  2,  0
157, 104,  0,  0
130,  98,  1,  0
173,  85,  3,  0
186, 129,  2,  0
158, 104,  0,  0
131,  99,  1,  0
174,  85,  3,  0
185, 129,  2,  0
159, 104,  0,  0
131,  99,  1,  0
173,  86,  3,  0
185, 129,  2,  0
158, 104,  0,  0
173,  85,  3,  0
132,  99,  1,  0
186, 129,  2,  0
159, 104,  0,  0
173,  84,  3,  0
131,  99,  1,  0
185, 129,  2,  0
158, 104,  0,  0
173,  85,  3,  0
131,  99,  1,  0
185, 129,  2,  0
130,  99,  1,  0
158, 104,  0,  0
173,  85,  3,  0
186, 129,  2,  0
173,  86,  3,  0
130,  99,  1,  0
158, 103,  0,  0
185, 129,  2,  0
132,  98,  1,  0
159, 104,  0,  0
174,  85,  3,  0
186, 129,  2,  0
174,  86,  3,  0
131,  99,  1,  0
159, 104,  0,  0
186, 129,  2,  0
158, 104,  0,  0
130,  98,  1,  0
174,  86,  3,  0
186, 129,  2,  0
173,  86,  3,  0
130,  99,  1,  0
158, 104,  0,  0
187, 129,  2,  0
131,  99,  1,  0
158, 104,  0,  0
174,  86,  3,  0
186, 129,  2,  0
173,  85,  3,  0
158, 103,  0,  0
131,  99,  1,  0
185, 129,  2,  0
157, 104,  0,  0
132,  99,  1,  0
173,  85,  3,  0
186, 129,  2,  0
157, 103,  0,  0
173,  85,  3,  0
130,  98,  1,  0
185, 129,  2,  0
158, 104,  0,  0
131,  99,  1,  0
174,  85,  3,  0
185, 129,  2,  0
132,  99,  1,  0
158, 104,  0,  0
173,  85,  3,  0
186, 129,  2,  0
131,  98,  1,  0
158, 104,  0,  0
173,  85,  3,  0
185, 129,  2,  0
157, 104,  0,  0
130,  98,  1,  0
174,  85,  3,  0
185, 129,  2,  0
158, 104,  0,  0
172,  85,  3,  0
131,  99,  1,  0
186, 129,  2,  0
130,  99,  1,  0
173,  85,  3,  0
158, 103,  0,  0
185, 129,  2,  0
173,  86,  3,  0
158, 104,  0,  0
131,  99,  1,  0
185, 129,  2,  0
132,  99,  1,  0
158, 104,  0,  0
174,  85,  3,  0
185, 129,  2,  0
173,  86,  3,  0
132,  99,  1,  0
158, 104,  0,  0
185, 129,  2,  0
131,  99,  1,  0
173,  86,  3,  0
158, 103,  0,  0
186, 129,  2,  0
158, 104,  0,  0
131,  99,  1,  0
172,  85,  3,  0
186, 129,  2,  0
131,  99,  1,  0
158, 104,  0,  0
174,  85,  3,  0
185, 129,  2,  0
159, 104,  0,  0
129,  99,  1,  0
173,  85,  3,  0
185, 129,  2,  0
159, 103,  0,  0
131,  99,  1,  0
173,  85,  3,  0
186, 129,  2,  0
131,  99,  1,  0
158, 104,  0,  0
173,  85,  3,  0
185, 129,  2,  0
173,  86,  3,  0
130,  98,  1,  0
158, 104,  0,  0
185, 129,  2,  0
131,  99,  1,  0
157, 104,  0,  0
172,  85,  3,  0
186, 129,  2,  0
157, 103,  0,  0
131,  98,  1,  0
173,  85,  3,  0
185, 129,  2,  0
157, 104,  0,  0
132,  99,  1,  0
173,  85,  3,  0
185, 129,  2,  0
158, 104,  0,  0
173,  85,  3,  0
131,  98,  1,  0
186, 129,  2,  0
173,  85,  3,  0
158, 104,  0,  0
131,  99,  1,  0
186, 129,  2,  0
159, 104,  0,  0
173,  85,  3,  0
132,  98,  1,  0
188, 129,  2,  0
132,  99,  1,  0
158, 104,  0,  0
173,  85,  3,  0
186, 129,  2,  0
158, 104,  0,  0
173,  85,  3,  0
131,  99,  1,  0
185, 129,  2,  0
173,  86,  3,  0
158, 104,  0,  0
130,  98,  1,  0
185, 129,  2,  0
158, 104,  0,  0
173,  85,  3,  0
131,  99,  1,  0
186, 129,  2,  0
130,  99,  1,  0
173,  85,  3,  0
158, 103,  0,  0
186, 129,  2,  0
173,  85,  3,  0
159, 104,  0,  0
131,  98,  1,  0
184, 129,  2,  0
130,  99,  1,  0
158, 104,  0,  0
173,  85,  3,  0
184, 129,  2,  0
132,  99,  1,  0
158, 104,  0,  0
174,  85,  3,  0
185, 129,  2,  0
158, 104,  0,  0
173,  85,  3,  0
131,  99,  1,  0
189, 129,  2,  0
130,  99,  1,  0
173,  85,  3,  0
158, 104,  0,  0
186, 129,  2,  0
130,  99,  1,  0
158, 104,  0,  0
173,  85,  3,  0
186, 129,  2,  0
158, 104,  0,  0
173,  85,  3,  0
130,  98,  1,  0
185, 129,  2,  0
131,  98,  1,  0
158, 104,  0,  0
173,  85,  3,  0
185, 129,  2,  0
132,  99,  1,  0
158, 104,  0,  0
173,  85,  3,  0
130,  99,  1,  0
185, 129,  2,  0
158, 104,  0,  0
173,  86,  3,  0
186, 129,  2,  0
131,  99,  1,  0
173,  85,  3,  0
158, 104,  0,  0
127,  99,  1,  0
185, 129,  2,  0
158, 104,  0,  0
173,  85,  3,  0
186, 129,  2,  0
157, 104,  0,  0
132,  99,  1,  0
174,  85,  3,  0
